%time vout iout vsupply vref
6.14383e-05 0.473943303579 0.197476376491 42 4.8
6.2216e-05 0.478550309393 0.199395962247 42 4.8
6.29937e-05 0.482996377764 0.201248490735 42 4.8
6.37714e-05 0.487286587652 0.203036078188 42 4.8
6.45491e-05 0.491425857915 0.204760774131 42 4.8
6.53268e-05 0.495418952361 0.206424563484 42 4.8
6.61045e-05 0.499270484632 0.208029368596 42 4.8
6.68822e-05 0.502984922936 0.209577051223 42 4.8
6.76599e-05 0.506566594635 0.211069414431 42 4.8
6.84376e-05 0.510019690684 0.212508204452 42 4.8
6.92153e-05 0.513348269926 0.213895112469 42 4.8
6.9993e-05 0.516556263263 0.21523177636 42 4.8
7.07707e-05 0.519647477686 0.216519782369 42 4.8
7.15484e-05 0.52262560018 0.217760666742 42 4.8
7.23261e-05 0.525494201508 0.218955917295 42 4.8
7.31038e-05 0.528256739874 0.220106974947 42 4.8
7.38815e-05 0.530916564471 0.221215235196 42 4.8
7.46592e-05 0.53347691892 0.22228204955 42 4.8
7.54369e-05 0.535940944591 0.223308726913 42 4.8
7.62146e-05 0.538311683835 0.224296534931 42 4.8
7.69923e-05 0.540592083096 0.22524670129 42 4.8
7.777e-05 0.542784995944 0.226160414977 42 4.8
7.85477e-05 0.544893185993 0.227038827497 42 4.8
7.93254e-05 0.546919329743 0.22788305406 42 4.8
8.01031e-05 0.548993088634 0.228747120264 42 4.8
8.08808e-05 0.551367058257 0.229736274274 42 4.8
8.16585e-05 0.554158706659 0.230899461108 42 4.8
8.24362e-05 0.557354681832 0.23223111743 42 4.8
8.32139e-05 0.560942052714 0.233725855297 42 4.8
8.39916e-05 0.564908295925 0.235378456635 42 4.8
8.47693e-05 0.569241282912 0.23718386788 42 4.8
8.5547e-05 0.573929267505 0.239137194794 42 4.8
8.63247e-05 0.578833804554 0.241180751898 42 4.8
8.71024e-05 0.583693791703 0.243205746543 42 4.8
8.78801e-05 0.588383522354 0.245159800981 42 4.8
8.86578e-05 0.592908369728 0.247045154053 42 4.8
8.94355e-05 0.59727353767 0.248863974029 42 4.8
9.02132e-05 0.601484065988 0.250618360828 42 4.8
9.09909e-05 0.605544835624 0.252310348177 42 4.8
9.17686e-05 0.609460573663 0.253941905693 42 4.8
9.25463e-05 0.61323585818 0.255514940908 42 4.8
9.3324e-05 0.616875122941 0.257031301225 42 4.8
9.41017e-05 0.620382661948 0.258492775812 42 4.8
9.48794e-05 0.623762633848 0.259901097437 42 4.8
9.56571e-05 0.627019066197 0.261257944249 42 4.8
9.64348e-05 0.630155859592 0.262564941497 42 4.8
9.72125e-05 0.633176791676 0.263823663198 42 4.8
9.79902e-05 0.636085521012 0.265035633755 42 4.8
9.87679e-05 0.638885590833 0.266202329514 42 4.8
9.95456e-05 0.641580432686 0.267325180286 42 4.8
0.0001003233 0.644173369944 0.26840557081 42 4.8
0.000101101 0.646667621219 0.269444842175 42 4.8
0.0001018787 0.649066303667 0.270444293195 42 4.8
0.0001026564 0.651372436181 0.271405181742 42 4.8
0.0001034341 0.653588942491 0.272328726038 42 4.8
0.0001042118 0.655718654167 0.273216105903 42 4.8
0.0001049895 0.657764313516 0.274068463965 42 4.8
0.0001057672 0.659728576403 0.274886906834 42 4.8
0.0001065449 0.661614014973 0.275672506239 42 4.8
0.0001073226 0.66342312029 0.276426300121 42 4.8
0.0001081003 0.665158304894 0.277149293706 42 4.8
0.000108878 0.666821905273 0.27784246053 42 4.8
0.0001096557 0.668416184263 0.278506743443 42 4.8
0.0001104334 0.669943333372 0.279143055572 42 4.8
0.0001112111 0.671405475022 0.279752281259 42 4.8
0.0001119888 0.672804664732 0.280335276972 42 4.8
0.0001127665 0.674142893224 0.280892872177 42 4.8
0.0001135442 0.675422088469 0.281425870195 42 4.8
0.0001143219 0.67664411766 0.281935049025 42 4.8
0.0001150996 0.677810789132 0.282421162138 42 4.8
0.0001158773 0.678923854215 0.282884939256 42 4.8
0.000116655 0.679985009032 0.283327087097 42 4.8
0.0001174327 0.68099589624 0.2837482901 42 4.8
0.0001182104 0.681958106712 0.28414921113 42 4.8
0.0001189881 0.682873181174 0.284530492156 42 4.8
0.0001197658 0.683742611781 0.284892754909 42 4.8
0.0001205435 0.684694912962 0.285289547067 42 4.8
0.0001213212 0.685981569453 0.285825653939 42 4.8
0.0001220989 0.68771897346 0.286549572275 42 4.8
0.0001228766 0.689892731049 0.287455304604 42 4.8
0.0001236543 0.692488902072 0.28853704253 42 4.8
0.000124432 0.695493985874 0.289789160781 42 4.8
0.0001252097 0.69889490743 0.291206211429 42 4.8
0.0001259874 0.702551934624 0.29272997276 42 4.8
0.0001267651 0.706202718698 0.294251132791 42 4.8
0.0001275428 0.709720345946 0.295716810811 42 4.8
0.0001283205 0.713109020528 0.297128758553 42 4.8
0.0001290982 0.716372814077 0.298488672532 42 4.8
0.0001298759 0.719515669882 0.299798195784 42 4.8
0.0001306536 0.722541406927 0.301058919553 42 4.8
0.0001314313 0.725453723814 0.302272384922 42 4.8
0.000132209 0.728256202556 0.303440084398 42 4.8
0.0001329867 0.730952312253 0.304563463439 42 4.8
0.0001337644 0.733545412649 0.305643921937 42 4.8
0.0001345421 0.736038757583 0.306682815659 42 4.8
0.0001353198 0.738435498321 0.307681457634 42 4.8
0.0001360975 0.740738686797 0.308641119499 42 4.8
0.0001368752 0.742951278739 0.309563032808 42 4.8
0.0001376529 0.745076136702 0.310448390293 42 4.8
0.0001384306 0.747116033006 0.311298347086 42 4.8
0.0001392083 0.749073652582 0.312114021909 42 4.8
0.000139986 0.750951595722 0.312896498217 42 4.8
0.0001407637 0.752752380752 0.313646825313 42 4.8
0.0001415414 0.754478446612 0.314366019422 42 4.8
0.0001423191 0.756132155362 0.315055064734 42 4.8
0.0001430968 0.757715794601 0.315714914417 42 4.8
0.0001438745 0.759231579817 0.31634649159 42 4.8
0.0001446522 0.760681656661 0.316950690275 42 4.8
0.0001454299 0.762068103145 0.31752837631 42 4.8
0.0001462076 0.763392931777 0.31808038824 42 4.8
0.0001469853 0.764658091625 0.318607538177 42 4.8
0.000147763 0.765865470314 0.319110612631 42 4.8
0.0001485407 0.76701689597 0.319590373321 42 4.8
0.0001493184 0.768114139086 0.320047557952 42 4.8
0.0001500961 0.769158914346 0.320482880977 42 4.8
0.0001508738 0.770152882382 0.320897034326 42 4.8
0.0001516515 0.771097651475 0.321290688115 42 4.8
0.0001524292 0.771994779212 0.321664491338 42 4.8
0.0001532069 0.772845774075 0.322019072531 42 4.8
0.0001539846 0.773652096997 0.322355040415 42 4.8
0.0001547623 0.774415162855 0.322672984523 42 4.8
0.00015554 0.775136341925 0.322973475802 42 4.8
0.0001563177 0.775816961288 0.323257067203 42 4.8
0.0001570954 0.776458306189 0.323524294246 42 4.8
0.0001578731 0.777061621359 0.323775675566 42 4.8
0.0001586508 0.777628112289 0.324011713454 42 4.8
0.0001594285 0.778158946468 0.324232894362 42 4.8
0.0001602062 0.778782323892 0.324492634955 42 4.8
0.0001609839 0.779749424778 0.324895593657 42 4.8
0.0001617616 0.781176346409 0.325490144337 42 4.8
0.0001625393 0.783048409222 0.326270170509 42 4.8
0.000163317 0.785351396452 0.327229748522 42 4.8
0.0001640947 0.788071539536 0.328363141473 42 4.8
0.0001648724 0.791195503992 0.32966479333 42 4.8
0.0001656501 0.794583306423 0.331076377676 42 4.8
0.0001664278 0.797972354714 0.332488481131 42 4.8
0.0001672055 0.801235499469 0.333848124779 42 4.8
0.0001679832 0.804376716588 0.335156965245 42 4.8
0.0001687609 0.807399856641 0.336416606934 42 4.8
0.0001695386 0.810308648819 0.337628603675 42 4.8
0.0001703163 0.813106704759 0.338794460316 42 4.8
0.000171094 0.815797522253 0.339915634272 42 4.8
0.0001718717 0.818384488829 0.340993537012 42 4.8
0.0001726494 0.820870885237 0.342029535516 42 4.8
0.0001734271 0.823259888807 0.34302495367 42 4.8
0.0001742048 0.82555457671 0.343981073629 42 4.8
0.0001749825 0.827757929119 0.344899137133 42 4.8
0.0001757602 0.829872832264 0.345780346777 42 4.8
0.0001765379 0.831902081391 0.346625867246 42 4.8
0.0001773156 0.833848383635 0.347436826515 42 4.8
0.0001780933 0.835714360794 0.348214316998 42 4.8
0.000178871 0.83750255202 0.348959396675 42 4.8
0.0001796487 0.839215416422 0.349673090176 42 4.8
0.0001804264 0.840855335594 0.350356389831 42 4.8
0.0001812041 0.842424616052 0.351010256689 42 4.8
0.0001819818 0.843925491609 0.351635621504 42 4.8
0.0001827595 0.845360125655 0.35223338569 42 4.8
0.0001835372 0.84673061339 0.352804422246 42 4.8
0.0001843149 0.848038983963 0.353349576651 42 4.8
0.0001850926 0.849287202559 0.353869667733 42 4.8
0.0001858703 0.850477172415 0.354365488506 42 4.8
0.000186648 0.851610736771 0.354837806988 42 4.8
0.0001874257 0.852689680763 0.355287366985 42 4.8
0.0001882034 0.853715733255 0.355714888856 42 4.8
0.0001889811 0.854690568608 0.356121070254 42 4.8
0.0001897588 0.855615808406 0.356506586836 42 4.8
0.0001905365 0.856493023111 0.356872092963 42 4.8
0.0001913142 0.857323733682 0.357218222368 42 4.8
0.0001920919 0.85810941313 0.357545588804 42 4.8
0.0001928696 0.858851488033 0.35785478668 42 4.8
0.0001936473 0.859551339996 0.358146391665 42 4.8
0.000194425 0.860210307074 0.358420961281 42 4.8
0.0001952027 0.860829685139 0.358679035474 42 4.8
0.0001959804 0.861410729212 0.358921137172 42 4.8
0.0001967581 0.861954654753 0.359147772814 42 4.8
0.0001975358 0.862462638905 0.359359432877 42 4.8
0.0001983135 0.862935821701 0.359556592375 42 4.8
0.0001990912 0.863375307239 0.359739711349 42 4.8
0.0001998689 0.863782164808 0.359909235336 42 4.8
0.0002006466 0.8642844993 0.360118541375 42 4.8
0.0002014243 0.865133398824 0.36047224951 42 4.8
0.000202202 0.866444871461 0.361018696442 42 4.8
0.0002029797 0.868204151258 0.361751729691 42 4.8
0.0002037574 0.870396937778 0.362665390741 42 4.8
0.0002045351 0.873009381429 0.363753908929 42 4.8
0.0002053128 0.876028069253 0.365011695522 42 4.8
0.0002060905 0.879312941847 0.366380392436 42 4.8
0.0002068682 0.88260133349 0.367750555621 42 4.8
0.0002076459 0.885766023496 0.369069176457 42 4.8
0.0002084236 0.888810918726 0.370337882803 42 4.8
0.0002092013 0.891739802885 0.371558251202 42 4.8
0.000209979 0.894556340407 0.372731808503 42 4.8
0.0002107567 0.897264080213 0.373860033422 42 4.8
0.0002115344 0.899866459354 0.374944358064 42 4.8
0.0002123121 0.902366806536 0.37598616939 42 4.8
0.0002130898 0.904768345537 0.37698681064 42 4.8
0.0002138675 0.90707419851 0.377947582713 42 4.8
0.0002146452 0.909287389194 0.378869745498 42 4.8
0.0002154229 0.911410846009 0.37975451917 42 4.8
0.0002162006 0.913447405062 0.380603085442 42 4.8
0.0002169783 0.915399813061 0.381416588776 42 4.8
0.000217756 0.91727073013 0.382196137554 42 4.8
0.0002185337 0.919062732537 0.382942805224 42 4.8
0.0002193114 0.92077831534 0.383657631392 42 4.8
0.0002200891 0.922419894944 0.384341622893 42 4.8
0.0002208668 0.923989811585 0.384995754827 42 4.8
0.0002216445 0.925490331725 0.385620971552 42 4.8
0.0002224222 0.926923650381 0.386218187659 42 4.8
0.0002231999 0.928291893378 0.386788288908 42 4.8
0.0002239776 0.929597119528 0.387332133137 42 4.8
0.0002247553 0.930841322741 0.387850551142 42 4.8
0.000225533 0.932026434075 0.388344347531 42 4.8
0.0002263107 0.933154323715 0.388814301548 42 4.8
0.0002270884 0.934226802889 0.38926116787 42 4.8
0.0002278661 0.935245625732 0.389685677388 42 4.8
0.0002286438 0.936212491082 0.390088537951 42 4.8
0.0002294215 0.937129044224 0.390470435093 42 4.8
0.0002301992 0.937996878577 0.39083203274 42 4.8
0.0002309769 0.938817537331 0.391173973888 42 4.8
0.0002317546 0.939592515029 0.391496881262 42 4.8
0.0002325323 0.940323259101 0.391801357959 42 4.8
0.00023331 0.941011171347 0.392087988061 42 4.8
0.0002340877 0.941657609379 0.392357337241 42 4.8
0.0002348654 0.942263888011 0.392609953338 42 4.8
0.0002356431 0.94283128061 0.392846366921 42 4.8
0.0002364208 0.943361020399 0.393067091833 42 4.8
0.0002371985 0.943854301728 0.39327262572 42 4.8
0.0002379762 0.944312281294 0.393463450539 42 4.8
0.0002387539 0.944736079331 0.393640033055 42 4.8
0.0002395316 0.945126780759 0.393802825316 42 4.8
0.0002403093 0.945612505605 0.394005210669 42 4.8
0.000241087 0.946444356638 0.394351815266 42 4.8
0.0002418647 0.947738356135 0.394890981723 42 4.8
0.0002426424 0.949479751891 0.395616563288 42 4.8
0.0002434201 0.951654256787 0.396522606995 42 4.8
0.0002441978 0.954248034125 0.397603347552 42 4.8
0.0002449755 0.957247683436 0.398853201432 42 4.8
0.0002457532 0.960640226723 0.400266761135 42 4.8
0.0002465309 0.964286025841 0.401785844101 42 4.8
0.0002473086 0.96792282304 0.403301176267 42 4.8
0.0002480863 0.97142379275 0.404759913646 42 4.8
0.000248864 0.974793224491 0.406163843538 42 4.8
0.0002496417 0.978035272565 0.407514696902 42 4.8
0.0002504194 0.981153960321 0.408814150134 42 4.8
0.0002511971 0.984153184282 0.410063826784 42 4.8
0.0002519748 0.987036718144 0.411265299227 42 4.8
0.0002527525 0.989808216646 0.412420090269 42 4.8
0.0002535302 0.992471219318 0.413529674716 42 4.8
0.0002543079 0.995029154119 0.414595480883 42 4.8
0.0002550856 0.997485340948 0.415618892062 42 4.8
0.0002558633 0.999842995051 0.416601247938 42 4.8
0.000256641 1.00210523032 0.417543845968 42 4.8
0.0002574187 1.0042750625 0.418447942708 42 4.8
0.0002581964 1.00635541225 0.419314755105 42 4.8
0.0002589741 1.00834910818 0.420145461744 42 4.8
0.0002597518 1.01025888974 0.420941204057 42 4.8
0.0002605295 1.01208740999 0.421703087497 42 4.8
0.0002613072 1.0138372384 0.422432182667 42 4.8
0.0002620849 1.01551086342 0.423129526424 42 4.8
0.0002628626 1.01711069506 0.42379612294 42 4.8
0.0002636403 1.01863906736 0.424432944732 42 4.8
0.000264418 1.02009824078 0.425040933658 42 4.8
0.0002651957 1.02149040454 0.425621001891 42 4.8
0.0002659734 1.02281767883 0.426174032845 42 4.8
0.0002667511 1.02408211701 0.426700882088 42 4.8
0.0002675288 1.02528570772 0.427202378218 42 4.8
0.0002683065 1.02643037691 0.427679323711 42 4.8
0.0002690842 1.0275179898 0.428132495748 42 4.8
0.0002698619 1.02855035283 0.428562647012 42 4.8
0.0002706396 1.02952921549 0.428970506455 42 4.8
0.0002714173 1.03045627213 0.429356780054 42 4.8
0.000272195 1.03133316367 0.429722151528 42 4.8
0.0002729727 1.03216147931 0.430067283046 42 4.8
0.0002737504 1.03294275816 0.430392815899 42 4.8
0.0002745281 1.0336784908 0.430699371166 42 4.8
0.0002753058 1.03437012083 0.430987550345 42 4.8
0.0002760835 1.03501904634 0.431257935973 42 4.8
0.0002768612 1.03562662134 0.431511092224 42 4.8
0.0002776389 1.03619415717 0.431747565486 42 4.8
0.0002784166 1.03672292382 0.431967884923 42 4.8
0.0002791943 1.03721415124 0.432172563018 42 4.8
0.000279972 1.03766903064 0.432362096099 42 4.8
0.0002807497 1.03821578494 0.43258991039 42 4.8
0.0002815274 1.03910561658 0.432960673576 42 4.8
0.0002823051 1.04045464439 0.433522768494 42 4.8
0.0002830828 1.04224820962 0.434270087343 42 4.8
0.0002838605 1.04447211572 0.435196714883 42 4.8
0.0002846382 1.04711261366 0.436296922358 42 4.8
0.0002854159 1.0501563879 0.437565161623 42 4.8
0.0002861936 1.05346347337 0.438943113903 42 4.8
0.0002869713 1.05677129572 0.440321373215 42 4.8
0.000287749 1.05995272274 0.44164696781 42 4.8
0.0002885267 1.06301174701 0.442921561252 42 4.8
0.0002893044 1.0659522352 0.444146764667 42 4.8
0.0002900821 1.06877793214 0.445324138393 42 4.8
0.0002908598 1.07149246459 0.446455193581 42 4.8
0.0002916375 1.074099345 0.447541393749 42 4.8
0.0002924152 1.07660197507 0.44858415628 42 4.8
0.0002931929 1.0790036493 0.449584853877 42 4.8
0.0002939706 1.08130755833 0.450544815972 42 4.8
0.0002947483 1.08351679222 0.451465330091 42 4.8
0.000295526 1.08563434361 0.452347643171 42 4.8
0.0002963037 1.08766311083 0.453192962845 42 4.8
0.0002970814 1.08960590082 0.454002458676 42 4.8
0.0002978591 1.09146543206 0.45477726336 42 4.8
0.0002986368 1.09324433733 0.455518473887 42 4.8
0.0002994145 1.0949451664 0.456227152666 42 4.8
0.0003001922 1.09657038868 0.456904328618 42 4.8
0.0003009699 1.09812239574 0.457550998226 42 4.8
0.0003017476 1.09960350375 0.458168126564 42 4.8
0.0003025253 1.10101595587 0.458756648281 42 4.8
0.000303303 1.10236192456 0.459317468566 42 4.8
0.0003040807 1.10364351377 0.459851464071 42 4.8
0.0003048584 1.10486276116 0.460359483816 42 4.8
0.0003056361 1.10602164013 0.460842350053 42 4.8
0.0003064138 1.10712206188 0.461300859118 42 4.8
0.0003071915 1.10816587738 0.461735782241 42 4.8
0.0003079692 1.10915487922 0.462147866342 42 4.8
0.0003087469 1.11009080351 0.462537834795 42 4.8
0.0003095246 1.11097533161 0.46290638817 42 4.8
0.0003103023 1.11181009189 0.463254204953 42 4.8
0.00031108 1.11259666138 0.463581942242 42 4.8
0.0003118577 1.11333656741 0.463890236421 42 4.8
0.0003126354 1.11403128915 0.464179703812 42 4.8
0.0003134131 1.11468225914 0.464450941309 42 4.8
0.0003141908 1.11529086477 0.464704526988 42 4.8
0.0003149685 1.11585844969 0.464941020704 42 4.8
0.0003157462 1.11638631519 0.465160964662 42 4.8
0.0003165239 1.11687572154 0.465364883974 42 4.8
0.0003173016 1.11732788928 0.4655532872 42 4.8
0.0003180793 1.11774400048 0.465726666865 42 4.8
0.000318857 1.11812519993 0.46588549997 42 4.8
0.0003196347 1.11847259635 0.466030248479 42 4.8
0.0003204124 1.11891433281 0.466214305336 42 4.8
0.0003211901 1.11970153439 0.466542305994 42 4.8
0.0003219678 1.12095024497 0.467062602073 42 4.8
0.0003227455 1.1226457333 0.467769055541 42 4.8
0.0003235232 1.12477373251 0.468655721878 42 4.8
0.0003243009 1.12732042554 0.469716843973 42 4.8
0.0003250786 1.13027243092 0.470946846218 42 4.8
0.0003258563 1.13361678909 0.472340328787 42 4.8
0.000326634 1.13721387972 0.473839116549 42 4.8
0.0003274117 1.14080146232 0.475333942635 42 4.8
0.0003281894 1.14425272807 0.476771970029 42 4.8
0.0003289671 1.14757198267 0.478154992777 42 4.8
0.0003297448 1.1507633961 0.479484748376 42 4.8
0.0003305225 1.15383100692 0.480762919551 42 4.8
0.0003313002 1.15677872636 0.481991135982 42 4.8
0.0003320779 1.15961034235 0.48317097598 42 4.8
0.0003328556 1.16232952344 0.484303968101 42 4.8
0.0003336333 1.16493982253 0.48539159272 42 4.8
0.000334411 1.1674446805 0.486435283543 42 4.8
0.0003351887 1.16984742981 0.487436429085 42 4.8
0.0003359664 1.17215129782 0.48839637409 42 4.8
0.0003367441 1.17435941019 0.489316420911 42 4.8
0.0003375218 1.17647479404 0.490197830848 42 4.8
0.0003382995 1.17850038106 0.491041825443 42 4.8
0.0003390772 1.18043901055 0.491849587728 42 4.8
0.0003398549 1.18229343227 0.492622263446 42 4.8
0.0003406326 1.18406630933 0.493360962221 42 4.8
0.0003414103 1.18576022088 0.494066758698 42 4.8
0.000342188 1.18737766475 0.494740693648 42 4.8
0.0003429657 1.18892106007 0.495383775031 42 4.8
0.0003437434 1.19039274968 0.495996979035 42 4.8
0.0003445211 1.19179500258 0.496581251075 42 4.8
0.0003452988 1.19313001623 0.497137506763 42 4.8
0.0003460765 1.19439991884 0.49766663285 42 4.8
0.0003468542 1.19560677151 0.498169488131 42 4.8
0.0003476319 1.19675257039 0.49864690433 42 4.8
0.0003484096 1.19783924869 0.499099686953 42 4.8
0.0003491873 1.19886867867 0.499528616113 42 4.8
0.000349965 1.1998426736 0.499934447332 42 4.8
0.0003507427 1.20076298955 0.500317912313 42 4.8
0.0003515204 1.20163132727 0.500679719696 42 4.8
0.0003522981 1.20244933387 0.50102055578 42 4.8
0.0003530758 1.20321860455 0.501341085231 42 4.8
0.0003538535 1.20394068423 0.501641951761 42 4.8
0.0003546312 1.2046170691 0.50192377879 42 4.8
0.0003554089 1.2052492082 0.502187170085 42 4.8
0.0003561866 1.20583850491 0.502432710381 42 4.8
0.0003569643 1.20638631835 0.502660965979 42 4.8
0.000357742 1.20689396479 0.502872485327 42 4.8
0.0003585197 1.20736271901 0.503067799586 42 4.8
0.0003592974 1.20779381561 0.503247423171 42 4.8
0.0003600751 1.20831551958 0.503464799826 42 4.8
0.0003608528 1.20917907408 0.503824614199 42 4.8
0.0003616305 1.21050063734 0.504375265558 42 4.8
0.0003624082 1.21226558884 0.505110662016 42 4.8
0.0003631859 1.21445976898 0.506024903742 42 4.8
0.0003639636 1.21706946457 0.507112276905 42 4.8
0.0003647413 1.22008139476 0.508367247816 42 4.8
0.000365519 1.22348269738 0.509784457243 42 4.8
0.0003662967 1.2272609158 0.511358714916 42 4.8
0.0003670744 1.23127691677 0.513032048654 42 4.8
0.0003678521 1.23526893154 0.514695388144 42 4.8
0.0003686298 1.23911060814 0.516296086724 42 4.8
0.0003694075 1.24280669472 0.517836122799 42 4.8
0.0003701852 1.24636178979 0.519317412412 42 4.8
0.0003709629 1.24978034689 0.520741811203 42 4.8
0.0003717406 1.25306667917 0.522111116322 42 4.8
0.0003725183 1.25622496384 0.523427068265 42 4.8
0.000373296 1.2592592464 0.524691352667 42 4.8
0.0003740737 1.26217344485 0.525905602023 42 4.8
0.0003748514 1.26497135369 0.52707139737 42 4.8
0.0003756291 1.26765664778 0.528190269907 42 4.8
0.0003764068 1.27023288615 0.529263702564 42 4.8
0.0003771845 1.27270351566 0.530293131526 42 4.8
0.0003779622 1.2750718745 0.531279947706 42 4.8
0.0003787399 1.27734119561 0.532225498171 42 4.8
0.0003795176 1.27951461006 0.533131087524 42 4.8
0.0003802953 1.28159515019 0.533997979244 42 4.8
0.000381073 1.28358575276 0.534827396982 42 4.8
0.0003818507 1.28548926196 0.535620525815 42 4.8
0.0003826284 1.28730843231 0.536378513464 42 4.8
0.0003834061 1.28904593153 0.537102471469 42 4.8
0.0003841838 1.2907043432 0.537793476333 42 4.8
0.0003849615 1.29228616949 0.538452570621 42 4.8
0.0003857392 1.29379383369 0.539080764038 42 4.8
0.0003865169 1.29522968269 0.539679034455 42 4.8
0.0003872946 1.29659598941 0.54024832892 42 4.8
0.0003880723 1.2978949551 0.540789564627 42 4.8
0.00038885 1.29912871165 0.541303629856 42 4.8
0.0003896277 1.30029932373 0.541791384886 42 4.8
0.0003904054 1.30140879091 0.542253662878 42 4.8
0.0003911831 1.30245904975 0.542691270728 42 4.8
0.0003919608 1.30345197575 0.543104989895 42 4.8
0.0003927385 1.30438938529 0.543495577205 42 4.8
0.0003935162 1.3052730375 0.543863765625 42 4.8
0.0003942939 1.30610463604 0.544210265018 42 4.8
0.0003950716 1.30688583088 0.544535762867 42 4.8
0.0003958493 1.30761821997 0.544840924986 42 4.8
0.000396627 1.30830335087 0.545126396196 42 4.8
0.0003974047 1.30894272239 0.545392800994 42 4.8
